               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 129,            0.025668,           0.0049033,                   0,             0.44076,             0.33333,             0.31642,             0.13862,            0.066804,            0.013763,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.023192,             0.00477,                   0,             0.47578,                 0.4,             0.36166,             0.14483,             0.06691,              0.0135,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.023598,           0.0047688,                   0,             0.34766,             0.33333,              0.2609,               0.144,             0.06757,            0.013584,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.024629,            0.004731,                   0,             0.50616,                 0.3,             0.30224,             0.13776,            0.067798,            0.013468,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.019642,           0.0050241,                   0,             0.70848,             0.26667,             0.33529,              0.1405,            0.067545,            0.013622,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.021251,           0.0047664,                   0,             0.42834,             0.33333,             0.28347,             0.13619,             0.06744,            0.013617,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.020561,            0.004672,                   0,             0.36444,             0.33333,             0.24993,             0.13719,            0.067403,            0.013672,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.021343,            0.004477,                   0,             0.43169,                 0.3,             0.25169,             0.14599,            0.067783,            0.013741,                   0,            0.005545,            0.005545,            0.005545
                 137,             0.02445,             0.00443,                   0,              0.4845,                 0.3,             0.25964,             0.13618,            0.069592,            0.013865,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.023839,            0.004453,                   0,             0.45672,                 0.3,             0.25371,             0.14177,            0.070079,            0.013546,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.023139,           0.0050401,                   0,             0.41308,             0.26667,             0.22623,              0.1178,            0.070293,            0.013512,                   0,            0.005446,            0.005446,            0.005446
                 140,             0.02124,           0.0045226,                   0,             0.39819,             0.26667,             0.23585,              0.1206,            0.070057,            0.013475,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.021763,           0.0044557,                   0,             0.63717,                 0.2,             0.21819,             0.10627,            0.070497,            0.013678,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.024857,           0.0044653,                   0,             0.74498,             0.23333,             0.26917,              0.1154,            0.068941,            0.013731,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.023757,           0.0044386,                   0,              0.3869,             0.26667,             0.22265,             0.09688,            0.070296,            0.013901,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.024695,           0.0044104,                   0,              0.4977,              0.2974,             0.25252,             0.11528,            0.068851,            0.014172,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.020524,           0.0042212,                   0,             0.44624,             0.26667,             0.24269,             0.12149,            0.068988,            0.014353,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.024864,           0.0045744,                   0,             0.44814,             0.26667,             0.26455,             0.12694,            0.067915,            0.014902,                   0,            0.005215,            0.005215,            0.005215
                 147,             0.02248,           0.0045746,                   0,              0.4396,             0.26667,             0.24075,             0.12905,            0.068961,            0.014935,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.022303,           0.0046578,                   0,             0.44533,             0.26767,             0.27861,               0.138,            0.067109,            0.014774,                   0,            0.005149,            0.005149,            0.005149
                 149,             0.02162,           0.0045947,                   0,             0.55792,                 0.3,             0.30537,             0.14909,            0.067175,            0.014683,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.018349,           0.0042656,                   0,             0.69507,             0.33333,             0.34132,             0.15609,            0.065762,            0.015055,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.021244,           0.0042441,                   0,             0.59242,             0.33333,             0.33081,             0.15226,            0.066471,             0.01531,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.020988,           0.0043564,                   0,             0.63293,             0.28796,             0.25742,             0.15224,             0.06646,            0.015551,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.022502,           0.0041127,                   0,             0.74845,             0.33333,             0.32295,             0.16438,            0.066304,            0.015461,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.020324,           0.0042469,                   0,             0.64826,             0.33333,             0.32414,             0.16516,            0.066002,            0.015144,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.020032,           0.0043083,                   0,             0.64176,             0.33333,             0.31469,             0.15458,            0.065988,            0.015221,                   0,            0.004918,            0.004918,            0.004918
                 156,             0.01934,           0.0041787,                   0,             0.68435,             0.36667,             0.35062,             0.16803,            0.065354,            0.015139,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.020258,           0.0041657,                   0,             0.70117,             0.33333,             0.32702,             0.17215,            0.065815,            0.014847,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.018537,           0.0040284,                   0,             0.79725,             0.36667,             0.37958,             0.17944,            0.064754,            0.014868,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.018962,           0.0041667,                   0,             0.60495,                 0.3,             0.29009,             0.17526,            0.065239,            0.015074,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.017878,            0.004379,                   0,             0.65813,             0.33333,             0.33371,             0.17462,            0.065163,            0.015099,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.022841,           0.0040297,                   0,             0.56877,                 0.3,             0.28693,             0.17259,             0.06502,            0.015263,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.018714,           0.0040339,                   0,             0.73168,                 0.3,             0.33635,             0.16585,            0.063988,            0.015265,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.021939,           0.0042304,                   0,             0.73737,                 0.3,              0.3283,             0.16223,            0.064883,            0.015156,                   0,            0.004654,            0.004654,            0.004654
                 164,             0.02118,           0.0041137,                   0,             0.74929,             0.29895,               0.334,             0.17402,             0.06386,            0.015339,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.018033,           0.0042974,                   0,             0.65395,             0.26667,             0.28292,             0.16313,            0.064725,            0.015369,                   0,            0.004588,            0.004588,            0.004588
